Date,Open,High,Low,Close,Adj Close,Volume,PnL,% Change
3/23/2016,844.159973,844.210022,838.159973,843.789978,843.789978,1192946900,Loss,0.043829963
3/24/2016,839.460022,843.140015,836.419983,838.559998,838.559998,1216233000,Loss,0.107214635
3/28/2016,834.150024,835.570007,824.890015,827.539978,827.539978,1084836200,Loss,0.792428917
3/29/2016,826.039978,829.950012,824.409973,829.320007,829.320007,1109908800,Profit,0.397078723
3/30/2016,833.219971,839.719971,830.75,835.48999,835.48999,1738229000,Profit,0.272439341
3/31/2016,838.070007,841.22998,833.869995,840.349976,840.349976,1470057100,Profit,0.272049946
4/1/2016,839.859985,840.299988,834.77002,840.299988,840.299988,1032943000,Profit,0.052390042
4/4/2016,839.549988,845.630005,839.450012,842.960022,842.960022,1356630600,Profit,0.406174028
4/5/2016,842.630005,851.349976,841.419983,845.47998,845.47998,1172603200,Profit,0.338223774
4/6/2016,846.710022,849.409973,845.969971,845.969971,845.969971,931076200,Loss,0.087403123
4/7/2016,850.059998,852.059998,843.539978,845.530029,845.530029,1688621500,Loss,0.532899914
4/8/2016,838.72998,843.73999,836.159973,839.710022,839.710022,1781076900,Profit,0.116848333
4/11/2016,836.419983,838.859985,822.080017,826.320007,826.320007,1160196000,Loss,1.207524474
